content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg
#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple	2011-10-16 18:52:46	125645376790331392	noUser	apple	1	1	0	0	4	0	0	neutral	1	-0.007568359375	3	0.5	0	positive	-1
Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge	2011-10-16 18:52:18	125645258003464192	noUser	apple	3	2	1	2	6	0	0	positive	1	-0.156829833984375	1	0.046875	2	neutral	-1
@apple bouncer is more badass than any bar bouncer out there. Making Steve Jobs proud.	2011-10-16 18:45:25	125643523792969728	noUser	apple	2	2	1	2	6	1	-3	neutral	1	-0.09613418579101562	1	0.4375	1	positive	-1
@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??	2011-10-16 18:43:45	125643107260829697	noUser	apple	2	2	0	0	3	0	0	positive	1	-0.0703125	3	0.07428010576404631	0	negative	-1
Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple	2011-10-16 18:43:33	125643054190305280	noUser	apple	2	1	0	0	5	1	-1	negative	0	-0.3081396222114563	5	0.3262939453125	1	negative	-1
#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing	2011-10-16 18:42:18	125642742977138689	noUser	apple	3	1	0	0	5	0	0	negative	0	-0.310546875	1	0.0932533749146387	2	neutral	-1
Lmao RT @RobynheaRtz: He asked Siri where's the hoes at &amp; she told him where the nearest escorts were I love @apple	2011-10-16 18:40:22	125642256114909184	noUser	apple	1	3	2	7	3	0	0	neutral	1	-0.03125	1	0.352294921875	0	neutral	-1
@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong	2011-10-16 18:40:00	125642161659199488	noUser	apple	5	1	0	0	1	0	0	neutral	0	-0.6400442123413086	0	0.0	0	neutral	-1
He asked Siri where's the hoes at &amp; she told him where the nearest escorts were I love @apple	2011-10-16 18:39:31	125642041140060160	noUser	apple	1	3	1	3	3	0	0	neutral	1	-0.03125	1	0.352294921875	0	neutral	-1
Just made the switch from @BlackBerry  to @apple and never looking back! #bbwho?	2011-10-16 18:36:47	125641351848136704	noUser	apple	1	2	0	0	2	0	0	neutral	2	-0.375	3	0.46997070126235485	0	positive	-1
RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.	2011-10-16 18:35:35	125641051531784192	noUser	apple	4	1	2	2	3	1	-2	negative	2	-0.9102783203125	5	0.923492431640625	2	neutral	-2
What's up #twitpeeps? How's every @apple user liking iOS 5?	2011-10-16 18:34:25	125640758966484992	noUser	apple	0	3	0	0	2	0	0	neutral	1	0.0	3	0.3662109375	0	neutral	-1
So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT	2011-10-16 18:28:18	125639217090011136	noUser	apple	5	3	3	8	6	0	0	negative	4	-0.873046875	7	0.8254414787813857	0	neutral	-1
@apple by far the best iPod and first time iPhone ever.... Good job guys	2011-10-16 18:06:17	125633677597229056	noUser	apple	2	2	2	6	2	0	0	positive	2	-0.2568626403808594	5	0.8648893255740404	0	positive	-1
on that @Apple shit hard, change my twitter name to @_iFynest	2011-10-16 18:05:47	125633549847117824	noUser	apple	2	1	0	0	1	2	-5	neutral	0	-0.4126318097114563	3	0.07983088493347168	1	neutral	-2
I want Siri on my iPhone4 ! @apple	2011-10-16 18:05:27	125633468708302848	noUser	apple	2	2	1	1	0	0	0	neutral	1	-0.28271484375	1	0.03125	0	neutral	-1
So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.	2011-10-16 18:04:31	125633233982459904	noUser	apple	7	3	1	3	5	1	-1	neutral	1	-1.0512113571166992	5	0.5181884765625	1	negative	-1
not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help	2011-10-16 18:03:51	125633065878958080	noUser	apple	5	1	2	5	1	0	0	negative	4	-0.6669266782955674	2	0.7393798828125	0	negative	-1
Thank you Steve @apple store 5th av. http://t.co/nSAisriP	2011-10-16 18:03:51	125633065757310976	noUser	apple	0	2	1	2	4	0	0	positive	1	0.0	0	0.0	0	neutral	-1
@apple, so iMac or MacBook pro?	2011-10-16 18:02:21	125632687879884800	noUser	apple	0	1	0	0	3	0	0	neutral	1	0.0	0	0.0	0	neutral	-1
Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy	2011-10-16 18:01:56	125632582795804672	noUser	apple	2	2	1	2	7	0	0	neutral	1	-0.6467812620358018	2	0.5078125	0	neutral	-1
Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.	2011-10-16 17:57:51	125631556051140608	noUser	apple	1	4	3	8	6	1	-2	neutral	2	-0.1659393310546875	4	1.283069133758545	1	positive	-2
All I can say about @Apple right now is #GoodRiddance â€” See? Cancer isn't ALL BAD!	2011-10-16 17:56:36	125631239364427776	noUser	apple	5	1	0	0	1	2	-4	negative	1	-0.4056161009029893	5	0.6929937601089478	2	negative	-3
@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh	2011-10-16 17:55:29	125630955154190336	noUser	apple	2	1	1	1	3	0	0	neutral	1	-0.21875	3	0.625	1	neutral	-1
@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od	2011-10-16 17:55:00	125630836245676033	noUser	apple	0	1	0	0	0	0	0	neutral	0	0.0	1	0.0634765625	0	neutral	-1
Back to the Future 2 where @Apple didn't even have IPhone	2011-10-16 17:51:44	125630016485732352	noUser	apple	1	1	0	0	1	0	0	neutral	2	-0.12445354461669922	3	0.18687438778579235	0	negative	-1
Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings	2011-10-16 17:50:50	125629788563050496	noUser	apple	0	1	0	0	9	0	0	neutral	0	0.0	1	2.86102294921875E-6	0	negative	-1
@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?	2011-10-16 17:44:31	125628199269961729	noUser	apple	2	1	0	0	3	1	-3	positive	0	-0.114013671875	1	0.00445682555437088	1	neutral	-1
@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!	2011-10-16 17:36:55	125626286939979776	noUser	apple	2	2	1	1	1	0	0	neutral	1	-0.15625	4	0.984375	0	positive	-1
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.	2011-10-16 17:36:26	125626166492147713	noUser	apple	3	1	0	0	6	1	-2	negative	2	-0.2548936795137706	3	0.297088623046875	3	neutral	-2
How much do @Appleâ€™s factories cost? | asymco http://t.co/GH0tvqMO	2011-10-16 17:34:18	125625630254567424	noUser	apple	2	1	0	0	0	0	0	neutral	0	-0.15621566772460938	1	0.2734375	0	neutral	-1
@Apple hits @Samsung in court again - http://t.co/l6brF3yB	2011-10-16 17:34:03	125625566203346944	noUser	apple	0	1	0	0	2	0	0	neutral	1	0.0	1	0.09381103515625	0	neutral	-1
@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.	2011-10-16 17:26:49	125623745284018176	noUser	apple	3	3	1	2	9	0	0	positive	2	-0.41015625	3	0.7131235618591308	0	positive	-1
@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever	2011-10-16 17:16:29	125621144148639744	noUser	apple	2	1	0	0	4	0	0	negative	0	-0.0078125	4	0.164610005904251	0	neutral	-1
@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l	2011-10-16 17:12:23	125620113582993408	noUser	apple	0	2	0	0	8	0	0	neutral	2	0.0	4	0.27312493515014646	0	positive	-1
Having a problem with my iPhone. I can't make/receive calls/text but I can surf the net. Anyone knows what to do? @apple	2011-10-16 17:09:10	125619303356710912	noUser	apple	5	1	0	0	5	1	-2	negative	0	-0.3749656677246094	0	0.0	1	negative	-2
RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s	2011-10-16 17:05:50	125618466353983488	noUser	apple	2	3	3	7	6	0	0	positive	3	-0.21875	7	1.1005859375	0	positive	-1
U pick Camera&amp;Iphone4s orCamera&amp;Ipad2?????????????? @apple	2011-10-16 17:01:49	125617451705712640	noUser	apple	1	1	0	0	1	0	0	neutral	0	-0.0944671630859375	0	0.0	0	neutral	-1
@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?	2011-10-16 17:00:33	125617133123153921	noUser	apple	2	1	0	0	3	1	-1	neutral	0	-0.15625	0	0.0	0	negative	-1
@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.	2011-10-16 16:59:01	125616747863736320	noUser	apple	0	3	0	0	2	0	0	neutral	0	0.0	1	0.001953125	0	positive	-1
Twitter mentions for Apple Store: http://t.co/EUAidWk2 - RT @deb_lavoy the nice guy at the @apple store replaced my phone gratis when I ...	2011-10-16 16:57:09	125616280215617537	noUser	apple	2	2	1	3	7	0	0	positive	1	-0.1875	1	0.37890625	0	positive	-1
Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb	2011-10-16 16:51:52	125614951787266048	noUser	apple	2	1	0	0	5	1	-4	neutral	0	-0.5	1	0.0625	1	neutral	-2
Can someone explain to me how the hell iMessage differs from a text message? @Apple	2011-10-16 16:51:43	125614910804738049	noUser	apple	2	1	0	0	5	1	-4	neutral	0	-0.5	1	0.0625	1	neutral	-2
Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s	2011-10-16 16:33:41	125610372727193601	noUser	apple	2	3	3	7	6	0	0	positive	3	-0.21875	7	1.1005859375	0	neutral	-1
I &lt;3 @apple http://t.co/ondXWpEr	2011-10-16 16:25:47	125608381431025664	noUser	apple	1	1	0	0	0	0	0	positive	0	-0.03125	0	0.0	0	neutral	-1
RT @gustaav0: @apple store soh	2011-10-16 16:22:22	125607526967410689	noUser	apple	0	1	0	0	2	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)	2011-10-16 16:22:14	125607492356018176	noUser	apple	6	1	0	0	4	2	-3	negative	1	-0.2835000120358018	1	0.03125	2	neutral	-4
I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!	2011-10-16 16:06:07	125603435440644098	noUser	apple	5	2	0	0	2	1	-3	negative	1	-1.3125	2	0.0731048583984375	1	neutral	-4
@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)	2011-10-16 15:57:22	125601235985367041	noUser	apple	9	1	0	0	4	1	-1	negative	1	-0.9745750427246094	2	0.59375	2	negative	-1
Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)	2011-10-16 15:50:10	125599423131697154	noUser	apple	5	1	0	0	5	0	0	negative	0	-0.5191917419433594	3	0.9195556640625	0	negative	-1
@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal	2011-10-16 15:46:29	125598495137726464	noUser	apple	1	1	1	1	2	0	0	neutral	1	-0.0625	3	0.1440138816833496	0	neutral	-1
Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\\mbl^.%)	2011-10-16 15:46:18	125598450090917888	noUser	apple	1	2	1	2	3	0	0	negative	1	-0.375	2	0.3750613557640463	0	negative	-1
@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?	2011-10-16 15:40:30	125596991290998784	noUser	apple	6	1	0	0	0	1	-4	neutral	0	-0.47258758544921875	3	0.25738584995269775	0	negative	-3
Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.	2011-10-16 15:38:43	125596541028282369	noUser	apple	1	2	2	4	2	0	0	positive	1	-0.00146484375	2	0.09375	0	positive	-1
#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps	2011-10-16 15:35:15	125595669145722880	noUser	apple	3	2	1	4	2	0	0	neutral	0	-0.21240234375	3	0.1826362358260667	0	positive	-1
@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop	2011-10-16 15:34:21	125595441562783744	noUser	apple	2	3	1	2	11	0	0	neutral	0	-0.18695354461669922	2	0.3046875	0	neutral	-1
Happy Steve Job's Day everyone! http://t.co/nGmZETm3 @Apple	2011-10-16 15:33:45	125595292304281601	noUser	apple	1	2	1	3	0	0	0	positive	1	-0.006862640380859375	2	0.5166015625	0	positive	-1
@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???	2011-10-16 15:18:25	125591434056318977	noUser	apple	2	1	2	3	4	0	0	neutral	2	-0.5625	2	0.255859375	0	neutral	-1
has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop &amp; iPhone charger now @toptweets @BBCClick @apple	2011-10-16 15:12:16	125589884445536257	noUser	apple	3	1	0	0	2	1	-2	neutral	0	-0.06640625	6	0.4825449026939168	0	neutral	-1
You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease	2011-10-16 15:09:47	125589258898644992	noUser	apple	0	3	2	5	0	1	-1	neutral	2	0.0	7	1.4730377197265625	0	positive	-1
Thanks @apple my girlfriend likes #siri more than me now.	2011-10-16 15:07:45	125588749454278656	noUser	apple	1	3	2	4	4	0	0	neutral	0	-0.00390625	0	0.0	0	positive	-1
RT @TakeF_Light: Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light	2011-10-16 15:07:33	125588697872728065	noUser	apple	0	2	0	0	2	1	-3	negative	0	0.0	2	0.42462158203125	0	neutral	-1
@Apple store dude &quot;i hear an accent where ru from?&quot; me &quot;no from ct, but ur not 1st 2 tell me that&quot; dude &quot;maybe its... http://t.co/93Ztje8p	2011-10-16 15:07:07	125588587180863489	noUser	apple	2	1	0	0	12	0	0	neutral	0	-0.75	2	0.3447265625	0	neutral	-1
Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light	2011-10-16 15:05:35	125588202286366721	noUser	apple	0	2	0	0	2	1	-3	negative	0	0.0	2	0.42462158203125	0	neutral	-1
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter	2011-10-16 15:01:33	125587186723725312	noUser	apple	3	2	1	3	4	0	0	neutral	1	-0.11328125	3	0.19921875	0	neutral	-1
@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5	2011-10-16 14:59:33	125586682790674434	noUser	apple	6	1	1	2	5	0	0	neutral	0	-0.48621273040771484	3	0.2524330624146387	0	neutral	-1
@apple not happy with Apple today. I did the suggested software update and now nothing works!!!	2011-10-16 14:58:13	125586348064247808	noUser	apple	4	2	1	3	4	0	0	negative	1	-0.67578125	2	0.53125	0	negative	-1
Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D	2011-10-16 14:55:16	125585606100267008	noUser	apple	3	2	3	5	6	0	0	positive	4	-0.21875	7	0.9728536605834961	1	neutral	-1
iOS 5 downloaden @apple	2011-10-16 14:53:07	125585063327956992	noUser	apple	0	1	0	0	1	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s	2011-10-16 14:47:46	125583717354831872	noUser	apple	1	4	2	4	2	2	-4	neutral	2	-0.1484375	4	1.275634765625	0	negative	-2
Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!	2011-10-16 14:46:27	125583385895768064	noUser	apple	5	2	0	0	5	1	-2	negative	1	-0.625	2	0.45507815484688807	1	negative	-1
Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2	2011-10-16 14:38:59	125581507355086848	noUser	apple	0	3	1	4	3	0	0	neutral	1	0.0	2	0.751953125	0	positive	-1
Oops! Apparently @apple is some handle-squatter. Tweetbarassment.	2011-10-16 14:38:05	125581280430669824	noUser	apple	0	2	0	0	0	0	0	neutral	0	0.0	2	0.6015625	0	neutral	-1
Upgraded my iphone software &amp; now the phone is useless. @Apple is telling me I can't even talk to someone about it until 10/21. Unacceptable	2011-10-16 14:26:07	125578269197217792	noUser	apple	6	1	0	0	5	2	-4	negative	1	-0.8482666015625	3	0.0242767333984375	2	negative	-3
This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple	2011-10-16 13:31:41	125564573167263746	noUser	apple	4	1	0	0	1	0	0	neutral	0	-0.414215087890625	2	0.3974609375	0	neutral	-1
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple	2011-10-16 13:23:10	125562428200202240	noUser	apple	3	2	2	5	6	0	0	positive	1	-0.2817225903272629	3	0.623046875	0	positive	-1
the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple	2011-10-16 13:21:16	125561950376701952	noUser	apple	3	2	2	5	6	0	0	positive	1	-0.2817225903272629	3	0.623046875	0	neutral	-1
IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple	2011-10-16 13:21:11	125561930416013312	noUser	apple	4	2	1	2	4	1	-2	negative	0	-0.3515281677246094	2	0.11377334594726562	1	negative	-2
This is SO TRUE ! @stevejobs @apple iCry too http://t.co/XvBymBhL	2011-10-16 13:12:55	125559846870323200	noUser	apple	1	3	1	2	1	0	0	neutral	1	-0.0625	1	0.10689544677734375	1	neutral	-1
Figure I'd try out Twitter...  Since @Apple is incorporating it in the new iOS5, it has to be good, right?	2011-10-16 13:10:28	125559232157327360	noUser	apple	3	2	1	3	4	0	0	neutral	2	-0.0554154478268174	5	0.9681188482791185	1	positive	-1
I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail	2011-10-16 13:00:19	125556679571025920	noUser	apple	6	2	2	3	2	2	-7	negative	4	-1.03515625	4	0.955451904296875	3	negative	-4
Outside @Apple store killing time pre-race w/@Runningista. 21 people already lined up for the 4S iPhone.	2011-10-16 12:39:14	125551370676862976	noUser	apple	1	1	0	0	3	1	-3	neutral	0	-0.25	5	0.2491455078125	0	neutral	-2
My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.	2011-10-16 12:34:19	125550135911518209	noUser	apple	3	2	1	3	1	0	0	positive	1	-0.07326889038085938	3	0.4443359375	0	negative	-1
It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!	2011-10-16 12:23:02	125547297072357376	noUser	apple	4	2	1	2	9	0	0	positive	1	-0.22210979461669922	0	0.0	0	positive	-1
Dear @Apple.inc Facetime doesn't work in here, Fuck You	2011-10-16 12:22:53	125547255947198465	noUser	apple	0	2	1	2	3	1	-4	negative	1	0.0	2	0.3750613557640463	0	negative	-3
