mean pos	mean neg	Comment (All)
1	4	Hi Grant,  Well I don’t really think you need to do a tour of Choeung Ek or Tuol Sleng Museum to bring you enlightenment about the evils of Socialism.  But of course I assume for you any romantic view of Socialism had ran its course by the time you left adolescence behind.  That said there are quite a few Euro lefties on this BBC message board that should spend a few hours sitting in the brick cells in the classrooms of Tuol Svay Prey High School. Maybe that experience outside the university lecture hall would bring them back to the light.  It’s pretty hard to wave the flag for Socialism after standing in front of a pyramid of 8,000 human skulls at Choeung Ek.  If you are feeling up to it but make sure its not before you eat google “Tuol Sleng Museum” and/or “Memorial Stupa Choeung Ek”.  But don’t do it on a day you are feeling at all depressed because it is not for the squeamish. It is Socialism at it’s worse and that is really saying something.  Warmest Regards, Smoker
1	4	I lived in the middle east for 6 years and i know very well what sharia law is.  Undemocratic, intolerant, dictatorship by a bunch of bearded weirdos.  These guys take our tolearance for weakness and use it as a cover for their insidious power move in the west.   Islam is like a cancer and needs to be cut out.   
1	1	If we take India, we should also take Australia.
1	2	     YOu can print cartoons of the sauds and george in bed, and noone will mind, you can print ben laden in bed with goerge and noone will mind. But print cartoons of Mohammad and campare it with printing anne-and hitler people will still mind, because you are comparing apples with oranges. 
2	1	My Pleasure.......If we all shared what we know everybody would know everything about every body/thing.....A God Concept?  Is the Board into Virtualisation.....5g/6g...?  Is h3g3, a Government Hosted Artificial Intelligence?? Or should it be?
2	2	   Rita, please tell me this is a jingle-clone and not another anti-you poster?  I don't know how you can stand it.  You're one tough cookie!  :o)
2	1	20-year old whisky?  I wonder how good it will taste?  Mmmmmm.  I have a Pakistani co-worker who is returning from vacation.  Maybe I'll have him bring back a bottle.
2	2	Very tongue in cheek wouldn't you say? At least you won't cut your tongue on any teeth 
1	3	     The Swiss model then...allow the Portugese immigrants to clean the toilets but boot them out back to France and Italy every evening?  If the native population is unwilling to do certain jobs...that is both at the top and at the bottom of the chain...then immigrants fill that void...  There only that many administrative roles available...  There are plenty of people with degrees, but very very few people able to think for themselves...its tragic...nobody wants to be a trader any more...nobody likes the responsability...they all want to be little administrators who (if they are good) can spend 40 years at work without every once having to make a decision...
2	3	They could be lying.......................mind you - that president ahmadinejihad is a lovely guy and would never do such a thing. If you think he is a great guy Lucilla we have nothing to worry about then do we?  Funny how he is scared to show his nuclear plans though. I wonder why? 
2	1	J.J. Don't feel that you need to hold back. Speak your mind!
2	2	     Yes. I have always said this. I have always believed the "War on Terror" to be hypocrisy, on both sides. Was I supposed to register this somewhere at the time in case anyone asked me later???
1	4	"Oh dear, Simon21 comes onto these boards and talks about the 50 million dead of World War II, and blames it on Christians. Fact: Not all of the combatants were Christians. Fact: Six million of the victims were Jews. People of all religions and none fought on both sides. It wasn't a religious war."  Is that so.  And that would be because it doesn't suit you to characterise it as such.  The hatred that saw the jews put to death that had nothing to do with centuries of christrainanti-semitism?  "nd when it comes to Islamic Jihad, he obviously ignores the 270 million plus non-Muslims killed in total by Islamists simply for being infidels."  Islamist, moslems, jihad, infidels (a latin catholic word but hey lets stretch a point)  can I respectfully ask if you know the meaning of any of them?
