mean pos	mean neg	Comment (All)
 1	 2	Their value started dropping about the time I joined. I'm really really sorry if it was my fault.
 2	 2	Xbox and PS3 does things the Wii won't. It is bound to happen eventually.
 2	 2	I was making a joke... go read my posts on my page... sorry my humor and sarcasm does not transfer into french so well... :-)
 1	 4	I did, dickwad.
 1	 1	there something to be said about the demand for said porn. if no one wanted to look at it, i doubt it'd be made.
 1	 4	nuke iran
 2	 2	Why? Believe it or not, some of what he submits is actually interesting. 
 1	 2	Wasn't that funny.
 1	 2	In order to get Gregg to sign on, Obama promised Gregg he would get the pork out of the so-called stimulus, and he would do a fair and square census. When the grievance mongers started squealing, Obama went back on the census promise and turned it over to Rahm 'Hit-Man' Emmanuel. No warning to Gregg. Then pork-a palooza happened, with Obama fighting for every slice of bacon. Gregg figured out Obama couldn't be trusted, and he got out while the getting was good.
 1	 1	Or: 10 Ways to Troll 4chan /v/
 1	 1	where does wind not exist in the ocean?
 1	 2	We knew O was a liar going into the election. Shouldn't be surprised that he came out still a liar.
 2	 1	does ---> is<br><br>Yeah, thats right, I corrected my own mistake.
 1	 2	If they devoted a couple of minutes to it in your college, you should get your money back. I wonder what other crap they were teaching you.
 1	 3	AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH!
 3	 1	Cocaine is a helluva bargain!
 1	 1	That was my first thought.
 1	 2	Dear Friday1970,<br><br>Please do not pretend to be a constitutional scholar. Additionally, please do not pretend you are literate. <br><br>I am widely available, try to find me on tape or something.<br><br>Sincerely,<br>United States Constitution 
 2	 4	Let her do what she wants.<br>Your opinion is just that - your opinion.<br>So fuck off; leave her be.
 2	 3	if by nobel prize winner you mean paul krugman, you are a lying liar. krugman is in full support of nationalization. try reading some of his recent op-ed's.
 1	 3	You've missed the point completely. The cap on pay was for companies that received bailout money.<br><br>This 'top talent' that is bitching about getting their million-dollar salaries have obviously done absolutely nothing to make their company profitable, they've allowed their company to get to the point where they need a BAILOUT. <br><br>Christ, that word has become so common now everyone uses it with disregard. This country really is getting fucked up by greed.
 2	 2	There's a chapter in the book Freakonomics all about drug gang business structure and economics.<br><br>Basically, it's a franchise system, much like MacDonalds, with the street dealers = burger flipping Johnny No-stars on $4/hr, franchise managers = BMW driving execs, and columbians as CEOs.<br><br><br>
 1	 2	okay he wants to temporarily take them over, well that makes it much better /s<br><br>one thing I've learned is once power is in washington it is VERY hard to get back. give them an inch and they take a mile, look at the patriot act, income tax... he is putting way too much trust in a government/party he is sceptical of. I'm sorry, it won't work and if they get control of the banks they will not give them up without a fight.
 2	 2	Don't blame me, I voted for Ron Paul.
 1	 2	Umm.... Woz doesn't work for Apple.
 1	 2	My opinion, summed up quite nicely:<br><br>'With or without religion, you would have good people doing good things and evil people doing evil things. But for good people to do evil things, that takes religion.'<br>  -Steven Weinberg<br><br>Not all religious people are evil, but religion makes it a lot easier for people to justify evil actions.
 1	 2	$5.5 billion for making federal buildings 'green' (including $448 million for the Department of Homeland Security's headquarters)<br>$198 million to design and furnish the DHS headquarters<br>$200 million for workplace safety in Department of Agriculture facilities<br>$75 million for the Smithsonian Institution<br>$300 million more for hybrid and electric cars for federal employees (see below)<br>$180 million for construction of Bureau of Land Management facilities<br>$500 million for wildland fire management<br>$110 million for construction for the U.S. Fish and Wildlife Service<br>$522 million for construction for the Bureau of Indian Affairs<br>$412 million for Centers for Disease Control headquarters<br>$500 million earmark for National Institutes of Health facilities in Bethesda, Maryland<br>$100 million for constructing U.S. Marshalls office buildings<br>$300 million for constructing Federal Bureau of Investigation office buildings<br>$800 million for constructing Federal Prison System buildings and facilities<br>$307 million for constructing National Institute for Standards and Technology office buildings<br>$1 billion for administrative costs and construction of National Oceanic and Atmospheric Administration office buildings<br>$600 million to buy hybrid vehicles for federal employees<br>$125 million for the Washington, D.C. sewer system<br>$75 million for salaries of employees at the FBI<br>$6 billion to turn federal buildings into “green” buildings<br>$88 million for renovating the headquarters of the Public Health Service<br>$5.5 million for “energy efficiency initiatives” at the Veterans Administration's “National Cemetery Administration”<br>$60 million for Arlington National Cemetery<br>$75 million to construct a new “security training” facility for State Department Security officers when they can be trained at existing facilities of other agencies<br>$110 million to the Farm Service Agency to upgrade computer systems<br>$200 million in funding for the lease of alternative energy vehicles for use on military installations <br>$2 billion for a FutureGen near-zero emissions powerplant in Mattoon, Illinois<br>$2 billion for manufacturing advanced batteries for hybrid cars<br>$650 million for the digital TV (DTV) transition coupon program<br>$1.2 billion for summer jobs for youth<br>$200 million for public computer centers at community colleges and libraries<br>$750 million earmark for the National Computer Center<br>$10 million to fight Mexican gun-runners<br>$850 million for Amtrak (on top of its regular subsidy)<br>$100 million for lead paint hazard reduction<br>$275 million for flood prevention<br>$65 million for watershed rehabilitation <br>$650 million for abandoned mine sites<br>$1.3 billion for NASA (including $450 million for 'science' at NASA)<br>$100 million to clean up sites used in early U.S. atomic energy program<br>$10 million for urban canals<br>$1.5 billion for carbon capture projects under sec. 703 of P.L. 110-140 (though the original section only authorizes $1 billion for five years)<br><br>'No worries mate!' I'm practicing...
