content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
@kenyawalters Riri\u2019s new album is dropping november 19th. Freaking machine... literally a year and a day since Talk That Talk..	0	negative	0	1	0	0	0	0	-2.2640000000000002	2.322	0	0.3892822265625	0	-0.126220703125	positive	0	0	2	-2	-2.913	neutral	0	0	5.034000000000001	1	0	1
Does anyone want to trade a PlayStation Vita for a iPod touch 4th generation 32 gigabyte ?: http://t.co/z5vaPttT	0	neutral	1	0	0	0	0	1	-4.66	2.154	0	0.03224179521203041	0	-0.37646484375	neutral	0	0	0	-1	-2.622	neutral	0	0	2.658	1	0	1
@KatieLMO96 haha brilliant!! MORNING Katie...happy Friday! Bodg loves the drawing of him! M	0	positive	1	0	0	2	1	7	-0.9030000000000001	6.0859999999999985	0	0.6171875	1	0.0	positive	0	0	1	-1	-0.29200000000000004	positive	0	0	4.6370000000000005	1	0	3
\@RealKatWiIIiams: Imagine how short church would be if Busta Rhymes was the preacher....\ @Jen_Bennings24 wish he did ash Wed	0	positive	1	0	0	0	1	1	-4.013	4.993	0	1.220703125E-4	1	-0.5596805214881897	neutral	0	1	1	-1	-2.066	neutral	0	0	0.9	1	0	2
Tomorrow at #Wingsday catch the Playoff game with Knicks vs Heat @Djphife on the sounds. Reserve your table now 214-444-9161!!!	1	positive	0	0	1	0	1	0	-1.7	5.064	0	0.0633544921875	0	-0.038726808270439506	positive	0	0	1	-1	-1.6889999999999998	neutral	0	0	4.095000000000001	0	0	2
I was definitely hype for that Knicks and Nets game tonight & give Brooklyn they 1st L fuck you #HurricaneSandy	0	negative	1	2	1	0	1	0	-4.9990000000000006	3.208	-4	0.4375	0	-0.04788196661115762	neutral	0	1	0	-3	-2.937	negative	0	0	2.2680000000000002	0	0	1
Got the job in the mall ..now time to get the job at  Adidas tomorrow	0	neutral	0	0	0	0	2	0	-1.754	1.245	0	0.019840241395286284	0	-0.04888153076171875	neutral	0	0	2	-1	-1.0670000000000002	neutral	0	0	2.269	0	0	1
I might act like tomorrow Valentine day and pamper my gf maybe then she\u2019ll feel better	0	positive	4	0	0	3	1	4	-2.772	1.9329999999999996	0	1.0808963775634766	0	-0.3125	neutral	0	0	0	-1	-1.952	positive	0	0	4.607	0	0	2
Don\u2019t miss Plies at Belo Nightclub on Saturday 10/6 with Z90.3 | San Diego!! Get your tickets now -... http://t.co/hje8AvTl	0	negative	0	1	1	0	0	0	-1.9589999999999999	3.275	-2	0.044986725770286284	0	-0.05859375	neutral	0	0	0	-2	-3.4539999999999997	positive	0	0	2.543	0	0	2
@KevinLabonte Watching the mayor of Iqaluit and Elizabeth May square off (on Twitter) is quite the sight.	0	neutral	0	0	0	0	0	0	-0.528	2.506	0	0.36306793987751007	0	-0.47900390625	positive	0	0	1	-1	-0.28400000000000003	neutral	0	0	2.5579999999999994	0	0	1
Beautiful sunrise at the Washington Monument taken by @abpanphoto - http://t.co/bga98Srw	0	positive	1	0	0	1	0	3	-0.263	2.909	0	0.75	1	-0.3125	neutral	0	0	2	-1	-0.67	positive	0	0	5.720999999999999	0	0	3
Meet the Dragon\u2019s Den at Social Media Week in #Vancouver on Sept 28 http://t.co/y8SQSA5s	0	neutral	0	0	0	0	0	0	-2.283	2.286	0	0.07038116455078125	0	-0.064453125	neutral	0	0	0	-1	-0.73	neutral	0	0	2.527	0	0	1
Great #TETRA in India event in Mumbai. Next event Tuesday in Jakarta. See you there ? http://t.co/jooWAgGc	0	positive	1	0	0	1	0	3	-1.6840000000000002	2.934	0	0.06793272495269775	0	-0.03125	positive	0	0	0	-1	-0.776	positive	0	0	4.7	0	0	3
The Daily Zap: All the action from Wednesday\u2019s six pack can be found right here in the Daily Zap. http://t.co/hBCUE49s #NBA	0	neutral	1	2	0	1	2	0	-1.2229999999999999	1.9409999999999998	0	0.3438720703125	1	-0.14844447004361427	neutral	0	0	2	-1	-0.8390000000000001	neutral	0	0	2.2790000000000004	1	0	1
@MindlessBhavior        Hey mindless behavior I was at ur concert on saturday at the DAR Constitution Hall. great p	0	positive	1	1	1	1	0	3	-5.845000000000001	4.178999999999999	-2	0.12890625	0	-0.0859375	positive	0	0	0	-1	-1.0779999999999998	positive	0	0	4.683999999999999	0	0	3
Talking of Bond & SKYFALL\u002c Variety\u002c the children\u2019s charity is holding the premiere on nov 7th at Sylvia Park. Tickets @ http://t.co/yEiCrsc8	0	neutral	1	0	0	1	0	0	-0.5650000000000001	3.827	0	0.2109375	1	-0.125	neutral	0	0	1	-1	-1.2590000000000001	neutral	0	0	6.279	0	0	1
Thought i would try the black glasses look....i may need the Malcolm X joints tho\u2019 http://t.co/TJC1Zvzx	0	positive	0	0	2	0	1	0	-2.803	1.865	0	0.176025390625	0	-0.2815008759498596	neutral	1	1	0	-1	-1.892	neutral	0	0	2.112	0	0	2
@AbbiePincott there was no handshake abigayle? Also when I come in tomorrow I expect my new schuh tee you ordered to be there... Good girl	2	positive	1	0	0	1	3	3	-4.38	4.86	-1	0.8624965567141771	1	-0.2421875	positive	0	0	2	-1	-2.993	positive	0	0	3.2410000000000005	2	0	2
You can totally hear a guy from the 2nd floor singing from the top of his lungs to \What Makes You Beautiful\. Lol.	0	positive	2	0	0	2	1	8	-2.581	6.527000000000001	0	1.373046875	1	-0.06250381469726562	neutral	0	0	2	-1	-1.971	neutral	0	0	4.641	1	0	3
(Reuters) - The season opener between the New York Knicks and Brooklyn Nets set for Thursday at the Barclays Cen ...  http://t.co/elPgNPH9	0	neutral	0	0	0	0	0	0	-0.673	2.533	0	0.0758056640625	0	-0.14840696465426362	neutral	0	0	0	-1	-3.574	neutral	0	0	6.210999999999999	0	0	1
@Wzzz Going to Elon University. It\u2019s a private ubi at a damn ulu place. No worries\u002c i\u2019m going off on 22nd august. Haha.	0	negative	0	2	2	0	1	3	-1.7779999999999998	3.926	-5	0.13299274421297014	0	-1.25244140625	neutral	0	1	2	-4	-3.4639999999999995	neutral	1	1	2.333	0	0	2
Tomorrow the field gets set for #Daytona500  Duels start 2pm on #SPEED All starts 10am with Nationwide practice on #ESPN2 Trucks at NOON	0	neutral	0	0	0	0	2	0	-0.538	1.6419999999999997	0	0.506103515625	0	-0.1952783883755771	neutral	0	0	1	-1	-1.426	neutral	0	0	6.277000000000001	0	0	1
Why wait for the videos when you can come see duels official live tomorrow? I may have vodka on my person too! Ha	0	positive	1	0	1	0	2	2	-3.683	5.054	0	0.08099186420440674	0	-0.5150785446166992	positive	0	1	0	-1	-2.678	neutral	0	0	2.626	1	0	2
A great read with your Saturday morning coffee. I\u2019m voting for a pres working on social justice\u002c tolerance\u002c & equality. http://t.co/9I5o8L8s	0	positive	2	0	0	1	0	3	-3.145	6.541	0	0.2425537109375	1	-0.376953125	positive	0	0	2	-1	-0.5710000000000001	positive	0	0	6.015000000000001	1	0	3
@SeymoreCAKE @jmause3 at least there is hope coming around February. I\u2019m looking at a team where JR Smith is the X-Factor.	1	positive	1	0	1	0	2	2	-1.304	1.752	0	0.30126953125	1	-0.0625	neutral	0	0	1	-1	-1.582	positive	0	0	1.664	3	0	3
Raymond\u2019s been busy and we have homemade Gingerbread with lemon icing for tomorrow\u2019s homemade cake.  Soups will... http://t.co/6hcOhvvb	0	neutral	1	1	1	0	0	0	-0.38999999999999996	5.414000000000001	0	0.22265625	0	-0.15570354461669922	neutral	0	1	0	-1	-0.838	neutral	1	0	10.639999999999999	0	0	1
\Sarah G. Day\ I love you!!! Stay sweet and simple\u002c dude! Can\u2019t wait for your show on Sunday!	1	positive	2	0	0	2	2	5	-1.273	9.59	0	0.683319091796875	2	-0.171875	positive	0	1	2	-1	-0.667	positive	0	0	6.639000000000002	2	0	3
Excitement and danger #Estatesales. Found old WWII shells\u002c not inert!  Spent time with Bomb Squad!  How is that for a Monday?	2	positive	1	2	2	1	2	3	-3.476	3.6500000000000004	-3	0.235595703125	2	-1.359375	neutral	2	4	2	-1	-2.6010000000000004	positive	0	1	4.582	1	2	3
@DynaMiteTM oh that\u2019s right Duels are tomorrow ha good luck to you and will	2	positive	4	0	0	3	3	8	-1.445	3.77	0	0.7747823614627123	2	-0.053031262035801774	positive	0	0	2	-1	-0.657	positive	0	0	2.184	1	0	3
Duels official... This Saturday... At out of the bedroom be there!	0	positive	0	0	0	0	0	0	-0.471	0.798	0	0.0157470703125	0	-0.002384185791015625	neutral	0	0	0	-1	-0.8660000000000001	neutral	0	0	1.5779999999999998	1	0	2
October is like the road to WrestleMania in reality. Halloween = Royal Rumble\u002c Thanksgiving = Elimination Chamber\u002c Christmas = WrestleMania.	0	positive	1	1	1	1	0	2	-1.677	1.786	0	0.31298828125	1	-0.00390625	neutral	1	1	1	-1	-2.258	neutral	1	1	5.906000000000001	0	1	2
James Murphy may b right-If pretentiousness leads to reading great books/listening to great music\u002c even just to impress-you pry win in end	0	positive	4	1	1	4	1	10	-1.9860000000000002	4.673	0	0.5318450927734375	0	-0.0390625	neutral	0	1	1	-1	-1.75	positive	0	1	4.845	1	0	3
Sacramento Kings could make a push 7-th or 8th seed in the West....I swear\u002c I swear they can. http://t.co/qGh1OnEn	0	neutral	0	0	1	0	0	0	-4.375	1.5779999999999998	-2	0.28906252984688807	0	-0.09958648681640625	neutral	0	0	1	-1	-1.9929999999999999	positive	0	0	1.1239999999999999	1	0	1
I had a \nightmare\ last night where I missed the 2nd rd of my #FantasyBasketball draft and they autodrafted me JR Smith. #truestory lol	0	negative	0	1	0	0	1	3	-3.256	3.4190000000000005	-2	0.12740957736968994	0	-0.6279296875	negative	0	0	0	-2	-3.9389999999999996	negative	0	0	2.001	1	0	2
@dannyislington nah I havnt knew about the Adidas deal! U like it? I\u2019m undecided....   Where u watching game sat? I\u2019m trying to get it off!	1	positive	2	1	3	1	2	2	-7.915	3.1019999999999994	-1	0.19586563202028628	1	-1.292083740234375	neutral	0	1	1	-1	-3.726	negative	0	0	1.522	1	1	2
I\u2019m going to Clutch at Buster\u2019s Billiards & Backroom in Lexington\u002c KY - Dec 28 http://t.co/uUvNmgtS	0	neutral	0	0	0	0	0	0	-1.955	1.861	0	0.0	0	-0.1875	neutral	0	0	0	-1	-1.151	neutral	0	0	2.6370000000000005	0	0	1
#SGS Fury on brink of beating Haye to Vitali: Tyson Fury is set to face Denis Boytsov on December 1\u002c with the wi... http://t.co/r6tkMHQI	0	negative	0	2	2	0	0	0	-2.0050000000000003	1.8609999999999998	-1	0.0625	0	-0.38766859185152924	neutral	3	3	0	-4	-1.728	neutral	0	3	3.642	0	3	1
In South Korea? UniKent is excited to be at the World Grad Fair in Seoul tomorrow. Join us at.... http://t.co/J7b5n4h9	1	positive	2	0	0	2	2	6	-1.1320000000000001	3.4879999999999995	0	0.0938720703125	1	-0.07714080810546875	neutral	0	0	3	-1	-1.924	positive	0	0	4.265	1	0	3
4 more days to go and we\u2019re off to the @bycLIVE London Conference on Saturday - we\u2019re excited to network with other Youth Councils again!	2	positive	1	0	0	1	3	3	-6.494999999999999	3.2869999999999995	0	0.13354497963155154	2	-0.72900390625	positive	0	0	2	-1	-1.6170000000000002	positive	0	1	4.531	1	1	3
Watney fires 61 to win CIMB Classic: Nick Watney fired a 10-under 61 on Sunday to rally and win the CIMB Classic... http://t.co/eFmBbfkZ	0	negative	3	0	0	4	0	8	-2.3850000000000002	5.032000000000001	-2	0.7734375	0	-0.07373046875	neutral	0	0	2	-3	-1.231	positive	0	0	3.7929999999999997	0	0	1
Hey Jesus\u002c I come to you asking that the power goes out in Winans so I won\u2019t have to go to school tomorrow also. I thank you in advance Amen	1	positive	1	0	0	1	2	2	-4.029000000000001	7.116	0	0.27693539673055056	2	-0.25183773040771484	neutral	0	0	2	-1	-3.9640000000000004	positive	0	0	3.0970000000000004	2	1	2
I\u2019m going to Everclear at Backstage Live in San Antonio\u002c TX - Nov 8 http://t.co/VomuH4Fu	0	neutral	1	0	0	0	0	0	-0.219	0.712	0	0.03252267837524414	0	-0.1875	neutral	0	0	0	-1	-1.045	neutral	0	0	3.044	0	0	1
@BigTexassChan I fux wit yo 3rd choice but Gifted Hands (the Ben Carson story) and Alex Haley\u2019s autobiography of Malcolm X my top 2	0	positive	2	0	0	2	1	2	-2.722	5.699999999999999	0	0.765625	0	-0.12500381469726562	positive	0	0	4	-1	-1.716	positive	0	0	6.239000000000001	1	0	2
@Dawnella26 I\u2019ll look it up tomorrow..I only wanted to hear Keith Urban & Carrie Underwood sing & who won entertainer of the year lol	0	positive	0	0	0	1	1	6	-2.258	4.3420000000000005	0	0.912567138671875	1	-0.1640625	positive	1	0	1	-1	-2.0540000000000003	neutral	0	0	5.9079999999999995	1	0	2
Dino\u2019s Invitational dual meet tomorrow in Calgary\u002c then Rocky Mountain Cup to follow. Rip it up Bears and Pandas #bustamove	0	neutral	0	2	1	0	2	0	-1.3439999999999999	3.252	0	0.6205535978078842	0	-0.46875	negative	0	0	0	-1	-3.766	positive	0	0	6.874999999999999	0	0	1
Watched Unofficially Yours for the 1st time... Pede na kaya lang bitin.	0	neutral	0	0	0	0	1	0	-0.144	2.7969999999999997	0	0.006103515625	0	-0.1875	neutral	0	0	0	-1	-1.573	neutral	0	0	1.129	0	0	1
[ABS-CBN News] Aquino on Enrile\u2019s memoirs: May all of us seek in this book the lessons that will allow us to advance as a people	1	neutral	2	0	0	0	2	1	-3.9170000000000003	7.3260000000000005	0	0.5810668468475342	1	-0.125	neutral	0	0	1	-1	-1.52	neutral	0	0	1.8789999999999998	0	1	1
Madonna may have helped paved the road for singers like Rihanna\u002c Katy Perry \u002c Gaga etc.. but Rih owns that road now.	0	positive	1	0	1	2	0	2	-1.672	5.864000000000001	0	0.55517578125	0	-0.2533597946166992	neutral	0	0	0	-1	-1.7559999999999998	neutral	0	0	3.8689999999999998	0	0	2
I hope Miami does this to the Knicks on Friday. #TeamHEAT	1	positive	1	0	0	0	1	2	-2.111	0.9740000000000001	0	0.12060546875	1	-0.03125	neutral	0	0	1	-1	-1.291	positive	0	0	1.116	1	0	3
Amazing day today. I can\u2019t wait for tomorrow; I get my braces then movie night at my bf\u2019s house with Rosa & Jose. YAAAAY.	0	positive	1	0	0	1	2	4	-0.724	5.28	0	0.6787757882702863	0	-0.3623046875	positive	0	1	0	-1	-3.5970000000000004	positive	0	0	8.55	0	0	3
Repio CEO Neil Cox is speaking at Chicago\u2019s Social Media Week tomorrow about \Social Media & The Changing Face of Employment - Check it...	0	neutral	0	0	0	0	1	0	-3.098	4.936	0	0.6264564999146387	0	-0.038089752197265625	neutral	0	0	0	-1	-2.03	neutral	0	0	3.696	0	0	1
Watching Die Hard for the 1st time with @linpel & @lettersfromgena. Alan Rickman makes this better than it already was.	0	neutral	1	2	1	1	1	2	-1.6540000000000001	2.554	-4	0.681732177734375	0	-0.4571874737739563	positive	1	1	0	-1	-2.4899999999999998	positive	0	0	2.348	0	1	1
V-P nominee Jaswant likely to meet Jayalalithaa on August 6: \u2019Some of our leaders are also in touch with Trinamool Congress Chi...  #News	0	neutral	0	0	0	0	0	0	-3.4570000000000003	3.71	0	0.34474942460656166	0	-0.109375	neutral	0	0	1	-1	-1.2959999999999998	neutral	1	0	2.738	1	0	1
@svmixradio The Winans are doing the smash hit \Tomorrow\ its cool but not the same without all the brothers. More on the Whitney Memorial.	0	positive	0	1	1	1	0	1	-3.2220000000000004	5.112	0	0.75	0	-1.061260387301445	negative	0	2	1	-1	-2.654	positive	0	2	2.4739999999999998	0	1	2
I still didn\u2019t watch Degrassi from Friday? What am I doing with my life? Apparently not much.	0	neutral	0	0	0	0	1	0	-2.5629999999999997	0.994	0	0.999053955078125	0	-0.7593364715576172	negative	0	0	0	-1	-3.918	negative	0	0	3.001	0	1	1
10 Things to Know for Friday: The U.S. Postal Service\u002c on the brink of default on a second multibillion-dollar p... http://t.co/FqmLkARG	0	neutral	0	0	0	0	0	0	-2.51	1.502	0	0.424560546875	0	-0.1015625	neutral	1	1	0	-1	-0.693	neutral	1	0	1.589	0	1	1
@maechoy95 revision book right? I\u2019ve already gave it to Niesa. She\u2019ll give it to you on tomorrow :) Hopefully you\u2019ll get A+ in Eng! Amin!	0	positive	2	0	0	2	1	2	-2.526	4.938	0	0.4277992257702863	0	-0.0690833946625844	positive	0	0	0	-1	-2.071	positive	0	0	4.510000000000001	0	0	2
Omg. Random Bel Ami tv spot - Canada - It\u2019ll be premiering on the movie network  November 23rd :)	0	positive	0	0	1	0	1	0	-0.9910000000000001	3.1430000000000002	0	0.3863983154296875	0	0.0	neutral	0	0	0	-1	-0.9830000000000001	neutral	0	0	4.615000000000001	0	0	2
The regular-season opener Thursday between the Brooklyn Nets and the New York Knicks\u002c wh... http://t.co/kvPXXch4 :: http://t.co/ZxIgzMCV	0	neutral	0	0	0	0	0	0	-0.9950000000000001	1.509	0	0.0758056640625	0	0.0	neutral	0	0	0	-1	-1.68	neutral	0	0	3.6130000000000004	0	0	1
If you call me \u2019Good Girl\u2019 one more time you may find my scolding hot coffee heading towards your crotchal region.	0	neutral	1	1	1	1	1	0	-2.878	4.026999999999999	0	0.010498046875	0	-0.5112590817725504	positive	0	1	0	-1	-7.099	negative	0	2	4.654	0	0	1
Otw back to La Salle!! Hehehehe watched Unofficially Yours for the 2nd time w @jantiamwatt & @superxmaika!	0	positive	1	0	0	0	1	0	-0.27699999999999997	5.414	0	0.17846679501235485	0	-0.1875	positive	0	0	0	-1	-6.372	positive	0	0	3.97	0	0	2
Enjoying my 1st time on Caltrain - bikes on the 1st floor\u002c passengers on the 2nd floor. http://t.co/QO2tAnKe	0	positive	0	0	0	1	2	2	-1.813	2.5950000000000006	0	0.470947265625	1	0.0	neutral	0	0	1	-1	-4.01	positive	0	0	4.289	1	0	3
A Big congrats to Kevin McCarthy who was victorious on Saturday in the Presidents Day comp with a fine performance of very steady golf.	1	positive	2	0	1	3	0	5	-1.881	6.9879999999999995	0	0.5575790405273438	1	-0.125	positive	0	0	1	-1	-2.439	positive	0	0	6.546	1	0	3
@PRINCE_NYC lol this is the first time i eat pancakes since Monday. & damn you just Hurt my feelings	0	negative	1	2	2	0	1	3	-3.7440000000000007	2.7470000000000003	-6	0.6831245422363281	0	-0.731414794921875	negative	1	2	1	-2	-5.49	negative	1	2	3.5429999999999997	0	1	2
hm \u002c Saturday with Joey \u002c Lauren \u002c DJ \u002c and Laura sounds about right ;) #happybirthdayDJ	0	neutral	1	0	0	1	0	0	-0.599	2.9250000000000003	0	0.001953125	0	-0.021781262035801774	neutral	0	0	0	-1	-0.49100000000000005	positive	0	0	3.132	0	0	1
Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!	1	positive	2	0	0	3	1	7	-0.9099999999999999	8.224	0	0.421875	3	-0.0145263671875	positive	0	0	5	-1	-0.754	positive	0	0	8.692	2	0	2
My trick or treating will happen tomorrow night..at Walgreens....in the candy aisle.	1	negative	1	1	1	0	2	0	-1.421	2.1399999999999997	0	0.00390625	0	-0.53515625	positive	0	1	0	-2	-0.942	neutral	0	0	1.8230000000000002	0	0	1
@LowerEastScribe AAs being regulated to Feb I agree with you. Malcolm X being taught in 2nd grade I can go either way on.	0	negative	1	0	0	0	0	1	-3.726	3.5140000000000002	0	0.21987920814717654	0	-0.0625	positive	0	0	1	-2	-3.6420000000000003	neutral	0	0	2.076	1	0	2
@AcousticCrowds DM me your number and I\u2019ll send you a pic of the dress I\u2019m wearing Wednesday. It\u2019s perfect for being the Black Dahlia.<3	0	negative	1	0	1	1	1	3	-2.4549999999999996	5.328	0	0.2744462490081787	1	-0.5818052887916565	positive	1	1	1	-2	-0.6749999999999999	positive	0	0	4.118999999999999	1	0	2
@emmward you just may be my soulmate..jsyk..LOL..we gotta have us an Alan Rickman date soon so we can fangirl to our hearts content!!	0	positive	2	0	0	0	0	0	-1.422	5.087	0	0.2664794921875	1	-0.3761625289916992	positive	0	0	1	-1	-1.4460000000000002	positive	0	0	3.1050000000000004	1	0	3
Machine Gun Kelly concert tomorrow with the best sister in the world (: #GirlTime #RealTalk (:	0	positive	1	0	0	1	1	3	-0.443	2.7130000000000005	-1	0.13671875	0	-0.03271484375	neutral	0	1	0	-1	-0.629	positive	0	1	5.118	1	1	2
SS but they have really good music and it\u2019s a very sad thing that Mitch Lucker died may he rest in peace #RIPMitchLucker	1	negative	2	2	1	2	2	5	-5.2490000000000006	3.012	-5	1.4818136114627123	3	-0.7699308395385742	negative	1	0	4	-5	-7.044	negative	0	0	3.33	2	0	3
If I was 21 I\u2019d be in a room with Noel Gallagher\u002c Shaun Ryder\u002c Bez etc but instead I\u2019m in Preston sat in KFC. Brilliant.	0	positive	1	0	0	1	1	4	-2.622	4.111	0	0.7735595703125	1	-0.09375	neutral	0	0	1	-1	-2.8600000000000003	negative	0	0	4.24	1	0	2
omg wait\u002c Bel Ami comes out tomorrow! I\u2019m going to watch it\u002c finally.	1	positive	0	0	0	0	3	0	-0.214	1.718	0	0.2880859375	1	-0.22113418579101562	positive	0	0	1	-1	-0.8810000000000001	positive	1	0	4.742	1	1	2
Lol super awkward if its hella foggy at Rim tomorrow and the games suppose to be on tv lol  Uhhhh.. Where\u2019s the ball? Lol	0	positive	1	1	1	1	1	12	-4.59	2.2809999999999997	-2	0.0938720703125	0	-0.73046875	neutral	0	0	0	-2	-2.9939999999999998	negative	0	0	3.8270000000000004	0	0	3
@RespectMyCurvez imma know alot about it next Saturday\u002c imma be at Morgan State but imma slide down to D.C. for a hot second	0	neutral	1	0	1	1	0	0	-2.716	1.3039999999999998	0	0.4078078418970108	0	-0.14050722122192383	neutral	0	0	0	-1	-2.467	neutral	0	1	3.2030000000000003	0	0	1
